488649.3333,406163.6667,419202,358785.6667,589389.6667,423058,419987.6667,554498,490522.6667,605411,499420.3333,485091.6667,473771,496384.6667,519929.3333,482219.6667,490780.6667,475828.6667,484870.6667,456869.3333,453914,457558.3333,453082,532519.6667,518763,529383.3333,451095.6667
488562,406167.6667,419222.6667,358784.3333,589418.3333,423055.3333,420030,554533,490552,605419,499426.6667,484844.3333,473829.3333,496350.6667,519839.3333,482548.3333,490790.6667,475773,484778,456702.3333,453970,457660.6667,453103.6667,532543,518721.6667,529381.6667,451194.6667
488548,406155,419186.3333,358780,589446,423088.6667,420073,554533,490568,605405,499401,484515,473854.6667,496367,519812.6667,483008.3333,490804.3333,475676.6667,484762,456540.6667,454054.6667,457645,453095,532524.6667,518725,529388.6667,451335.3333
488485,406123.6667,419161.3333,358782.3333,589491.3333,423089.3333,420098,554500.6667,490610.6667,605421,499366.6667,484165,473883.6667,496365.3333,519800.3333,483466,490837,475570,484754,456464,454113,457589,453101.3333,532470,518717.6667,529431.6667,451460.6667
488518,406096,419123.3333,358792.6667,589484.3333,423090,420117.3333,554386.6667,490606.3333,605461.3333,499401.6667,483689,473893.3333,496428.6667,519760,483859,490815.3333,475401.6667,484722.6667,456427.3333,454193,457514,453132.6667,532453.3333,518657,529467.6667,451564
488517.3333,406078,419124.3333,358808.3333,589447,423042.6667,420146.3333,554326.6667,490612.6667,605471.3333,499460.6667,483271.6667,473932,496462.3333,519681.6667,484096.6667,490874,475207.6667,484688,456338.6667,454231.6667,457406,453186.6667,532448.3333,518586.6667,529468,451642.3333
488516,406062,419055.6667,358783.3333,589464.3333,423032.6667,420227,554268,490611.6667,605518.6667,499495.6667,482935.6667,473934.3333,496509.6667,519599.3333,484231,490867.6667,475038,484578.6667,456222.3333,454304,457318.6667,453232,532416,518562.6667,529508.6667,451742.6667
488492.6667,406041,419024,358817.3333,589433,423008.3333,420276,554263.6667,490561.3333,605559,499465.3333,482747.6667,473921.6667,496490,519564,484275.6667,490940.6667,474920.3333,484507.3333,456080.6667,454335.3333,457162.3333,453247.3333,532336.6667,518522.6667,529541,451790.3333
488449,406010.6667,418956.3333,358839,589414,423018,420315.3333,554228,490563,605621.6667,499427.3333,482580,473899,496458.6667,519512,484167.6667,490893.6667,474834,484429.3333,456081.3333,454373.6667,457088.3333,453287,532275.6667,518526.6667,529592.3333,451873.3333
488458,406021.3333,418947.3333,358867.3333,589400,423019,420335.3333,554194,490534.3333,605642,499420,482357.3333,473794.3333,496453.3333,519495.6667,483993.3333,490953.3333,474729.6667,484407.6667,456029.6667,454394.3333,456973,453336.6667,532265.6667,518505,529614.6667,451969
488451.3333,405990.6667,418927.3333,358809.3333,589401.3333,423032.3333,420390.3333,554108.6667,490567.6667,605690,499440.6667,482135.6667,473742,496505,519434,483740.3333,490966.6667,474654.6667,484380,456044.3333,454436,456883.3333,453419.3333,532271,518512.3333,529645.6667,452085.3333
488440.6667,405975.3333,418949.3333,358783.6667,589466.3333,423040,420475.3333,553931.6667,490552.3333,605687.6667,499467.3333,481952.3333,473683,496539,519436.6667,483612,491036.3333,474593.6667,484316,455976.3333,454506.6667,456705,453408.6667,532248.3333,518503,529663,452152
488401.6667,405958,418914,358743.3333,589532.6667,423046.3333,420541.6667,553761.3333,490561.6667,605757.6667,499462.3333,481830.3333,473712.6667,496588.3333,519400,483520.6667,491040.3333,474576.3333,484273,455964.3333,454505.6667,456595.6667,453386.6667,532205.6667,518488,529727.3333,452240
488375.3333,405969.3333,418876.6667,358733.3333,589609.6667,423061.6667,420612,553549.3333,490590,605768.3333,499443.3333,481698.3333,473670,496585.3333,519392,483523.3333,491064.3333,474648,484229.3333,455914.3333,454483.6667,456489.3333,453425,532195.3333,518553,529731.6667,452364
488372.6667,406010,418822.3333,358712.6667,589632.3333,423050,420658.3333,553446.3333,490620.6667,605839,499457,481503,473664.6667,496592.6667,519344.6667,483505.6667,491096.3333,474768.6667,484190,455852.3333,454461.3333,456469.3333,453513,532178.6667,518581,529819.6667,452535.3333
488384.3333,406055,418814,358716.6667,589595.3333,423036.3333,420732.6667,553308,490671,605869.6667,499473.6667,481309,473607.3333,496611.3333,519270.6667,483621,491131,474946,484133.3333,455770.3333,454462,456368.3333,453591.6667,532168.3333,518633.6667,529837.3333,452641.3333
488429.3333,406083.6667,418807,358723.6667,589607,422971.6667,420747.6667,553232,490678.6667,605888,499520,481143.3333,473621.6667,496648.6667,519245,483892.6667,491196.3333,475034.6667,484086,455683.6667,454411.6667,456301,453620,532118.6667,518643,529901.6667,452741
488424.3333,406051.3333,418822,358699,589617.3333,422975.3333,420794.3333,553142.3333,490746.3333,605976.3333,499489.6667,481047.6667,473567,496713.6667,519217,484266.3333,491239.3333,475139,484070.3333,455693.6667,454244,456219.3333,453638.6667,532145,518660,529942.3333,452849.6667
488418.6667,405999,418845.6667,358681,589647,422930.3333,420828.3333,553025.6667,490735,606040.6667,499505,481006.6667,473579.3333,496741,519221,484614,491253.6667,475215.3333,484066.3333,455700.3333,454049,456171.6667,453665.3333,532178.3333,518609.3333,529965.3333,453051.3333
488355.3333,406004.3333,418848.3333,358654.3333,589645.3333,422959.6667,420933.3333,552924.3333,490755.3333,606191,499495.6667,480996.3333,473534.3333,496762.6667,519166,484854,491241.6667,475303,484047,455738,453791.3333,456106,453662,532188.3333,518568,530046.3333,453212
488313.6667,406028.3333,418860,358631.6667,589687.6667,422923,420979.3333,552745.6667,490739.3333,606309.3333,499519,480963,473529.6667,496774,519140.6667,485088.3333,491264.3333,475308.3333,484021.6667,455803,453516.6667,456057.3333,453659,532179.6667,518538.6667,530070,453383.6667
488218.6667,406030,418844.6667,358601.3333,589725.6667,422942,421029.3333,552630.3333,490761.6667,606481.3333,499504.6667,480981.3333,473515,496782.6667,519135.3333,485337,491350,475343.3333,483991.3333,455939.6667,453173.6667,456025.3333,453701.3333,532150.6667,518611.6667,530158.3333,453557.6667
488149,406019.6667,418853.3333,358603.3333,589749.6667,422910,421051,552505.3333,490761.6667,606643.6667,499493,480961.3333,473524,496809.3333,519129.3333,485647.3333,491424.3333,475329.3333,483997.3333,456042.6667,452890,456015,453748.3333,532178,518655,530178.3333,453782
488116,405991.3333,418862.6667,358601,589728.3333,422911,421084.6667,552425,490761.6667,606793,499501.6667,481069.6667,473505.6667,496786.3333,519106,485984,491477.6667,475368.6667,483965.3333,456122.3333,452624.3333,456010.3333,453820.6667,532160.6667,518704.6667,530254,454015
488123.3333,406017,418910,358613.6667,589701,422900,421107.6667,552306.6667,490813.6667,606972.6667,499522.3333,481099,473488,496810.3333,519086,486317.6667,491489.6667,475385.3333,483963.6667,456130,452406.3333,455980.3333,453882.3333,532170.6667,518693.3333,530298,454156
488124.3333,405993,418998.3333,358617.3333,589675.6667,422895.3333,421105,552194.3333,490835.3333,607124,499521,481272.3333,473468.3333,496859,519031,486630.6667,491528.3333,475444.3333,483915.6667,456185.6667,452215,455991,453933.3333,532194,518672.3333,530347.3333,454287
488097.6667,405967.3333,419063,358634,589671.3333,422901,421171.6667,552023.3333,490839.3333,607206,499543.6667,481353.3333,473460.6667,496963.6667,519022.3333,486925,491542,475475.6667,483929,456209.3333,452023,455982,453991.6667,532200.6667,518664.3333,530383,454423.6667
488074.3333,405892.6667,419105.6667,358631.6667,589661.3333,422913,421175.6667,551874.3333,490843.3333,607234.6667,499541.3333,481451.6667,473469.3333,496961.3333,518968.3333,487204,491585,475525.6667,483894.6667,456214.6667,451849.3333,456009.3333,453999.6667,532228.3333,518639,530480.3333,454562.3333
488047.6667,405820.3333,419119,358620.6667,589659.6667,422918.6667,421208.6667,551717.3333,490891.6667,607328.3333,499542.3333,481430,473509.3333,496973,518989.6667,487479.6667,491596,475549.3333,483932.6667,456223.6667,451703.6667,456019.6667,454029,532199.6667,518624.6667,530544.6667,454680.6667
488052.6667,405735,419166.6667,358590.6667,589631,422884.3333,421158.6667,551568.3333,490953.3333,607481,499553.6667,481486,473538.6667,496945.6667,518978.3333,487686,491684.6667,475616,483928.3333,456238.6667,451574.3333,455991.3333,454053.3333,532254,518633.6667,530634,454728.6667
488082.3333,405640,419185.3333,358566.6667,589605,422850.3333,421163.6667,551467.6667,490957.3333,607595.3333,499570.6667,481572,473528,496976,519024,487869.6667,491768.3333,475671.3333,483897.6667,456286,451429.3333,455993.3333,454115,532251.3333,518677.3333,530638.6667,454754.3333
488082.6667,405589.3333,419217.6667,358580,589550.6667,422845,421150,551511.6667,490960.6667,607561.6667,499613.6667,481643.6667,473512.6667,496967.3333,519041,488015,491839,475781.6667,483849.6667,456329.3333,451253.6667,456017,454180.6667,532277,518741.3333,530710.6667,454759
488075,405591,419211.3333,358603.6667,589534,422862,421150,551618,490969,607460,499623,481632.6667,473531.3333,496955,519063.6667,488213.6667,491854,475856,483843.6667,456348,451111.3333,456078.6667,454179.3333,532251,518750.6667,530753,454766
488093.6667,405582.3333,419195.6667,358631.3333,589520.3333,422879.6667,421208.6667,551654.6667,490994.3333,607303,499641.3333,481579.6667,473520,496984.3333,519051.3333,488437.3333,491826.6667,475942.3333,483903.3333,456295,451040.3333,456126.3333,454213.6667,532287.3333,518737,530843,454856.6667
488126,405563.3333,419145.6667,358595.6667,589551,422877,421266.3333,551586.3333,491058,607168,499671,481549.3333,473510,497055.3333,519050.6667,488622,491839.3333,476038.6667,483947.6667,456206.6667,450990,456141.6667,454209,532305.3333,518745.6667,530871.3333,454925
488135.6667,405516.6667,419129.6667,358562.3333,589525.6667,422848,421307,551539,491070,607005.3333,499680.3333,481536.6667,473498.6667,497114.3333,519044.3333,488797,491821,476201.3333,483968.6667,456125.6667,450985.3333,456151,454252.6667,532335.6667,518741.3333,530924.6667,455017
488135.6667,405485.6667,419117,358521.3333,589520.6667,422832,421265,551554.3333,491116.6667,606854.3333,499716.6667,481552.3333,473533.3333,497144.6667,519051.3333,488953,491822,476372.6667,483973.3333,456117.3333,450959.6667,456164,454251.6667,532339.3333,518747,530947.6667,455082.6667
488167.3333,405441.6667,419115.6667,358524.3333,589519.3333,422795.6667,421218,551550,491105,606700,499726,481519.3333,473528.6667,497149,519064.3333,489167.6667,491761.3333,476517,484009,456069.6667,450981.6667,456189.6667,454279,532334,518678,531025.3333,455186.3333
488171.6667,405407,419086.3333,358523,589560.3333,422788,421188,551530.3333,491159.3333,606582.3333,499751,481521.6667,473518.3333,497168.3333,519093,489399,491700,476509.3333,484016.3333,456046.3333,450955.6667,456151,454247.6667,532357,518694.6667,531055.3333,455286
488173.3333,405367.6667,419071.3333,358518.3333,589616.6667,422777.3333,421195.3333,551586,491200,606380.6667,499736,481537.6667,473508.6667,497172.6667,519107,489645.3333,491638.3333,476394,484029.6667,456042.6667,450938.6667,456138.3333,454194.3333,532412.3333,518717.6667,531110.6667,455383.6667
488121.6667,405351.6667,419082.3333,358503,589621.6667,422797,421248.3333,551656,491249,606109,499739,481539.6667,473518.6667,497163.3333,519112,489895.6667,491628.3333,476162.6667,484018.6667,456124.3333,450878.3333,456083,454157.3333,532484,518789,531080.3333,455466.6667
488125.6667,405300.3333,419084.3333,358498.6667,589593,422812.3333,421278.3333,551725.3333,491294,605751.6667,499744,481555,473552.3333,497148,519115.3333,490123.3333,491565.3333,475920.6667,484033.6667,456217.3333,450782,456141.3333,454096,532518.3333,518806.6667,531076.6667,455504
488083.6667,405254.3333,419095,358492,589536.3333,422797,421336.6667,551766,491291.3333,605397.3333,499797.3333,481569.3333,473562,497138,519139,490363,491522,475628.3333,484060.6667,456263,450699.3333,456165.6667,454074.3333,532518.6667,518764,531054,455516.3333
488095.6667,405216.3333,419128,358496,589540,422784.3333,421401.3333,551830,491310.6667,605048,499851.3333,481669,473567.3333,497106.6667,519156.3333,490600,491406,475311.6667,484130,456336.3333,450640,456207.3333,454073.3333,532546.3333,518717,531084.6667,455552.3333
488084,405203.6667,419173,358504.3333,589512.3333,422770.6667,421515,551942.3333,491344,604743.6667,499879.6667,481700,473548,497099.6667,519136.6667,490793,491367.6667,475000.6667,484186.6667,456358,450595,456223.3333,454263,532558.3333,518603.3333,531087.3333,455582.6667
488088.3333,405238.6667,419211.6667,358533,589548.6667,422762.3333,421650.6667,552017.6667,491427,604548,499853,481695,473571.3333,497093.6667,519169,490949.3333,491275,474788.3333,484221.3333,456562.6667,450500.6667,456229,454468.3333,532609.6667,518512.6667,531046.6667,455690.6667
488087,405223.3333,419208.3333,358539.3333,589500,422767.3333,421750,552085.6667,491484,604557.3333,499856.3333,481727,473586,497057.3333,519203.3333,491059.6667,491211.3333,474644.3333,484233,456708.6667,450302.3333,456261.3333,454749.6667,532636,518380.3333,531010.6667,455763
488098.3333,405221,419166.6667,358540.6667,589508.6667,422774,421849.6667,552081.6667,491481,604772.6667,499902,481860,473623,497039.3333,519213.6667,491177.6667,491139,474557,484269,456899.3333,450088.6667,456301.3333,454989,532673.3333,518218.6667,530980.3333,455890.3333
488131.3333,405175.3333,419147.3333,358546,589472,422789.3333,421930.6667,552004.3333,491515.6667,605085.3333,499939.3333,482029,473621,497050.6667,519202.6667,491237.3333,491064,474416,484304.3333,457135.3333,449857.6667,456336,455244.3333,532683,518048,530995.6667,455953
488152.6667,405166.3333,419152.6667,358548,589494.6667,422793.3333,422045,551911.6667,491515.6667,605336,499937.6667,482142.3333,473659,497050,519205.3333,491352.6667,491030.3333,474325,484324,457482,449612.3333,456345.6667,455385,532729.3333,517878.6667,530969.3333,455980.6667
488153,405149,419186.6667,358562.3333,589503.3333,422755.6667,422160.6667,551804.3333,491606.3333,605393,499918.3333,482226.3333,473630,497045,519244.3333,491461.3333,490982,474215.6667,484363.3333,457795.6667,449289.3333,456353.6667,455432,532784.6667,517740.3333,530932.6667,456059
488127.3333,405164.6667,419231,358561,589444.3333,422744,422290.6667,551700.6667,491628.3333,605354,499927,482281.6667,473692.3333,496992.6667,519274.3333,491664.3333,490935,474085.6667,484404,457932.3333,448896.6667,456398.6667,455397.3333,532799.6667,517600,530922,456109
488122.6667,405169.3333,419185.3333,358591.3333,589393,422722.3333,422387,551551.3333,491683,605253.3333,499971.6667,482284.3333,473687.3333,496980,519282.6667,491800,490887.6667,473899,484462,458020.6667,448573,456437.3333,455315.6667,532806.6667,517458,530932.6667,456182.3333
488136.3333,405168.6667,419190.6667,358581.3333,589381.6667,422749,422512,551385.6667,491655,605207.6667,499967.3333,482248.3333,473784.3333,496986.6667,519331.6667,491967.6667,490826.3333,473666.3333,484494.3333,458114.3333,448313,456513.3333,455253,532808.6667,517247.6667,530924.6667,456223.3333
488103.3333,405157.6667,419207.3333,358597,589407.6667,422719.3333,422583.6667,551211.3333,491688,605141.3333,499992.6667,482253,473798.6667,497015.3333,519373,492111,490796.6667,473433,484555.6667,458223,448038.6667,456539.6667,455145.6667,532866,516999.6667,530911,456256
488098,405159.3333,419248.6667,358572.3333,589430.6667,422704.6667,422680,551054,491734.6667,605146.6667,499973,482318,473851.6667,497038.3333,519400,492284.3333,490715,473158.6667,484572,458253.3333,447666.6667,456614.3333,455022.6667,532916.3333,516722.6667,530887,456308.6667
488073.3333,405163.6667,419244.3333,358584.3333,589429.6667,422663,422745.6667,551003,491815.6667,605104,499976.6667,482375,473827.3333,497006.6667,519431.3333,492417.6667,490693.6667,472965,484620.6667,458267.3333,447215.6667,456603.3333,454837.6667,532991.3333,516417,530850.6667,456333.3333
488055.3333,405164.6667,419248.3333,358579.6667,589437.3333,422672.3333,422858.3333,551023.3333,491821.3333,605204,499962,482395.3333,473856.6667,496943.6667,519458.3333,492543.3333,490675.6667,472815.3333,484595,458286.3333,446733.3333,456671.3333,454641,533017.6667,516008.3333,530769.6667,456422.3333
488036.3333,405163,419285.6667,358598.6667,589426.6667,422656.6667,422934,551042.6667,491859.3333,605290.6667,499943.3333,482451.6667,473935,496936.3333,519504.3333,492674.3333,490694,472696,484634,458309.3333,446161.6667,456693.6667,454433.3333,533009,515524.3333,530753.6667,456508
488046,405137,419325.3333,358643,589417.6667,422658.3333,422996,550967.3333,491923.3333,605460,499916.6667,482527.3333,473980,496965.6667,519547.6667,492794.3333,490654.6667,472541.3333,484635.6667,458412.3333,445593,456740.3333,454220,532977.3333,514940.6667,530745,456565
488100.6667,405111,419329.3333,358655,589418.3333,422678,423001,550839.3333,491942.3333,605518.3333,499884,482610.3333,474020.3333,496981.6667,519567.3333,492893,490619.6667,472329,484734.3333,458427,445046.6667,456773,454030,532966.6667,514362,530743,456576.3333
488106.3333,405078.6667,419322.6667,358658.6667,589427,422705,423044.3333,550643,491931.3333,605503,499842,482640,473994.6667,496963.6667,519597.3333,492904,490636.6667,472087,484785.6667,458466.3333,444625.6667,456845.6667,453838,532987,513709.3333,530707,456606
488128,405067.6667,419313.3333,358653.3333,589462.6667,422711.6667,423079.6667,550438.6667,491875,605303.6667,499794.3333,482707.6667,474024.6667,496958.6667,519604.6667,492946,490647.6667,471826.3333,484814.6667,458449,444218.3333,456886.3333,453622,533042,513189.3333,530698.3333,456639
488167,405017.6667,419313.6667,358666.3333,589482.3333,422687.6667,423103.3333,550228.3333,491869.3333,605139.6667,499740.6667,482777.6667,474040.3333,496949,519639.3333,493000.3333,490644,471551,484876.6667,458509.3333,443936,456906.3333,453342,533055.3333,512673.6667,530696.6667,456699
488193,404949,419339.6667,358684.3333,589475.3333,422657.6667,423126,550091.6667,491831.6667,604952,499701,482897,474044,496969.3333,519680.3333,493133.3333,490594.6667,471246.3333,484914,458570.3333,443708.3333,456965,453092.3333,533035.6667,512373.6667,530707.3333,456765
488179,404843.6667,419373.3333,358674.3333,589492.6667,422650,423160,550064.6667,491773.3333,604853.6667,499717,482984.3333,474042,496952.3333,519710,493262,490610.3333,470929.3333,484976.3333,458614.6667,443559,457021,452875.6667,533020.3333,512190,530726.3333,456834.3333
488155,404785.6667,419386.6667,358688.6667,589477.6667,422661.6667,423202.3333,550043,491714.3333,604732.3333,499705,483079.3333,474072.3333,496975,519736.3333,493408.6667,490644.6667,470587.6667,484969,458605.3333,443360,457072.6667,452691.6667,533058.6667,512254.6667,530769.6667,456890
488144,404718.6667,419391,358689.6667,589483.3333,422655.3333,423211.6667,550039.3333,491652.3333,604704.6667,499677,483142,474089,497027,519788.3333,493512,490679.6667,470194.6667,485031.6667,458622,443159.3333,457093,452490.3333,533114.6667,512386.6667,530767.3333,456939
488124.6667,404703.3333,419359.3333,358703.6667,589433.6667,422675.3333,423205,549994,491595.6667,604752,499628.3333,483191.3333,474120.3333,497075.3333,519833.6667,493675,490679.3333,469781.6667,485096.6667,458609.3333,442954.3333,457185.3333,452347.6667,533152.3333,512615,530766,456970.6667
488133.3333,404679.6667,419326.6667,358699.6667,589448.6667,422661,423231,549945.3333,491491.6667,604745.3333,499600,483256.6667,474104,497112.3333,519855.3333,493793.3333,490655,469399.6667,485157.6667,458618,442817.3333,457274.3333,452152.3333,533219.6667,512885.6667,530737.6667,457011.6667
488148,404679.6667,419278.6667,358689.3333,589441.6667,422676.6667,423263.3333,549816,491372.6667,604689,499585,483353.3333,474121.3333,497090.3333,519872,493915.6667,490660,468996.6667,485157.6667,458555.6667,442736.3333,457338,452022.6667,533341.6667,513185,530739.3333,457019.3333
488176.6667,404636.6667,419287.6667,358703,589462,422639.3333,423281.6667,549667.3333,491213.6667,604624.3333,499580.3333,483442.3333,474149,497067.6667,519885.6667,493988.3333,490672.3333,468603.3333,485179.3333,458566.3333,442834.3333,457357.3333,451755,533435.6667,513488,530734.6667,457060
488201.6667,404597,419260.3333,358736,589478,422640.3333,423301,549512,491103.3333,604576.3333,499553.6667,483520.3333,474179.6667,497050.6667,519941.3333,494056,490696.6667,468274,485205.6667,458565.3333,442954.6667,457359.3333,451597.6667,533501,513763.6667,530767.3333,457085.3333
488219.6667,404558.6667,419226,358771.6667,589576,422649,423360,549421.3333,491003.3333,604499.3333,499521.3333,483565.6667,474220.6667,497063.3333,519943,494201.6667,490651.6667,468158,485296.6667,458680.3333,443126,457393,451447.6667,533543.3333,514038.6667,530765,457129
488232.6667,404541,419155,358786,589737,422669,423415,549353.3333,490898.6667,604423.3333,499455.3333,483682,474282.3333,497079.3333,519999.6667,494315.6667,490597,468084.3333,485335,458758.3333,443216,457462,451360.6667,533566.3333,514305.3333,530822,457161.6667
488214,404518.6667,419108.6667,358758,589857.6667,422677.6667,423478.6667,549293,490781.3333,604340.3333,499472.6667,483720.3333,474293.3333,497086.3333,519996.6667,494466.6667,490556,467987,485410.3333,458848,443301,457536.3333,451263.3333,533570.3333,514515.3333,530823.3333,457154.6667
488185.3333,404498.3333,419039.3333,358733.3333,589960,422669,423502.3333,549283.6667,490688.6667,604244.3333,499501.3333,483803.3333,474345.3333,497067.6667,520030.3333,494553.6667,490603.6667,467820.6667,485433.3333,458884,443331.6667,457605.6667,451156,533548,514583.3333,530874,457142.3333
488192.6667,404475,418954.3333,358712,590023.6667,422658,423585,549187.3333,490590,604040.3333,499494,483819.3333,474361.3333,497054.6667,520065.6667,494685,490616,467657.6667,485471,458903.6667,443336,457655.3333,451099.6667,533500,514589,530867.3333,457146
488173.6667,404447,418853,358707.3333,590081,422635.3333,423652.3333,549162.6667,490519.6667,603850.6667,499417.6667,483857.6667,474463,497068.6667,520115.3333,494802,490677.6667,467500.6667,485493,458901.3333,443403.3333,457731.3333,451054.3333,533488.3333,514506.6667,530915.6667,457150.6667
488130.6667,404401.3333,418774.3333,358736,590098.3333,422618,423726.3333,549102.3333,490424,603637,499328,483849.6667,474478.3333,497100.3333,520123.6667,494932.6667,490729,467390,485502,458881.6667,443568.6667,457772.6667,451010.3333,533433.6667,514435,530951.3333,457156
488066,404393,418706.6667,358747.6667,590103.3333,422621.6667,423781,549044.6667,490355,603514.6667,499281,483819,474515.3333,497103.6667,520108.6667,495011.3333,490780.3333,467320.6667,485558.3333,458871.6667,443773.6667,457838.6667,451013.6667,533402.3333,514333.6667,530985.6667,457150.6667
487943.3333,404379,418704,358775.3333,590083.6667,422591.3333,423865.3333,548942,490286.6667,603452.3333,499185,483789,474509,497121.3333,520069.6667,495087.6667,490795,467288.3333,485548.6667,458879.6667,443987.3333,457912.3333,451001.6667,533329.6667,514259.6667,530936.6667,457178.6667
487805.6667,404389.3333,418723.3333,358738,589984.6667,422613,423966.6667,548818,490195,603443.3333,499108.3333,483730,474568.6667,497135,520043.6667,495209.3333,490827,467299.6667,485570,458834,444197.3333,457982,451001,533276.3333,514136.6667,530897.3333,457219.3333
487608,404382,418781.3333,358736.6667,589754.6667,422599,424072.3333,548699.3333,490139,603419.3333,499034.6667,483693.3333,474624.6667,497136.6667,520016.3333,495355,490860.3333,467281.3333,485533.6667,458812.3333,444439,458010.6667,450975.6667,533254,513971,530868.6667,457243
487473,404354.3333,418819.6667,358719.6667,589540.6667,422594.3333,424139,548619.3333,490051.3333,603321.6667,498995.3333,483694.6667,474689.3333,497167,519983.6667,495474,490898.6667,467278,485571.3333,458779.3333,444620,458002,450941,533205.3333,513795,530928.3333,457261.6667
487328.6667,404344.3333,418819,358725,589422.6667,422534.3333,424204.3333,548558,489999,603285,498954.6667,483702.3333,474705.3333,497183.3333,519964,495575.6667,490925,467226.3333,485536.3333,458799.3333,444815,458024.3333,450877.6667,533126.6667,513600.6667,530975.3333,457262
487189.6667,404338,418801.6667,358686.3333,589355,422506.6667,424239.3333,548519.3333,489967.3333,603235.6667,498899,483752.6667,474667.3333,497242.3333,519928,495667.3333,490967.6667,467184,485510,458752,444946.6667,458129.3333,450827.6667,532975.3333,513376,531004,457297.6667
486987.3333,404375.3333,418794,358675.6667,589291,422463.6667,424274.6667,548460,489980,603255.3333,498847.6667,483772.6667,474671.6667,497225.6667,519893.6667,495733.3333,490998.3333,467153.6667,485405.6667,458751.3333,445104.6667,458207.6667,450784.3333,532854,513151.3333,531020.6667,457303.6667
486836,404424.3333,418832.6667,358664.3333,589168.6667,422455,424345.3333,548389.3333,489944.6667,603299,498775.3333,483805,474704,497216.3333,519870,495738.3333,491022.3333,467137,485375.3333,458743,445173.6667,458244.6667,450766.6667,532754.3333,512976,531069.6667,457327.3333
486716,404406,418845.3333,358691.6667,589157.3333,422442,424415.6667,548339.3333,489899.6667,603386.6667,498717,483824,474787.6667,497187,519799,495744.6667,491086.3333,467169,485305,458766,445331.6667,458222,450730.6667,532673,512830.3333,531131,457322.6667
486654,404418.6667,418877.6667,358677.3333,589432.3333,422448,424493.6667,548245.6667,489797,603447.3333,498638.3333,483886,474797.3333,497215.6667,519758.3333,495735.6667,491132.3333,467210.3333,485253.3333,458718.3333,445479.3333,458229,450687.6667,532541.3333,512699.3333,531183.6667,457368
486570.3333,404397.3333,418892.3333,358699.3333,589927.6667,422429.3333,424556,548138,489735.6667,603455.3333,498553.3333,483879,474829.3333,497234.6667,519685.6667,495734.3333,491183.6667,467224,485203,458713,445663.3333,458226,450658.3333,532395,512518,531151,457464
486503.3333,404453,418905.6667,358685.3333,590495,422406,424625,548001,489677.3333,603446,498417.3333,483892,474792.6667,497253.3333,519621,495746,491263.3333,467247.6667,485161,458713.6667,445789,458157.6667,450601.3333,532251,512291.3333,531139.3333,457552
486463.3333,404436.3333,418901,358699,590859.6667,422414.3333,424714,547923,489665.6667,603411,498264,483899.6667,474793.6667,497287,519570.3333,495752.6667,491376.6667,467290,485124,458775.3333,445996,458078.3333,450551.6667,532082.3333,511964.6667,531138,457577
486481.6667,404436.6667,418884.3333,358678.3333,591145,422395,424788.6667,547830,489625.6667,603335,498096,483997,474750,497276,519520.6667,495774,491419.6667,467368.3333,485078.6667,458759.3333,446210.6667,457999.3333,450439.6667,531890.3333,511593.6667,531222.3333,457608
486454.3333,404397.6667,418901.6667,358669,591227,422401.3333,424880.3333,547753.6667,489624,603298.6667,498012,484065,474736.6667,497261,519522,495797.6667,491521.6667,467454.6667,485033.6667,458768.6667,446419.3333,457855,450330,531608.3333,511236,531247,457588.6667
486403.6667,404402.3333,418891,358625.3333,591192.3333,422354.6667,424936,547606.3333,489618.3333,603302.3333,498003.3333,484095.3333,474751,497256.6667,519528.6667,495814.6667,491565.6667,467514,485006.6667,458756,446555.3333,457668.3333,450192,531209,510824.6667,531286,457635.3333
486330,404369,418900.6667,358619.3333,591026.3333,422339,425005,547452,489623,603323.6667,497994.3333,484120,474749.6667,497317.3333,519500,495832.6667,491696.6667,467597.3333,484986.3333,458771.3333,446668.6667,457411.3333,450032.3333,530645.6667,510430.3333,531270,457661
486362.6667,404321,418880.3333,358606,590819.3333,422319,425092.3333,547321.6667,489603.6667,603347.6667,497997.3333,484220,474762.3333,497375,519463.6667,495800.6667,491753,467648,484987,458761,446753.6667,457227.3333,449854.6667,530152.3333,509985,531308.3333,457724.6667
486367.3333,404237,418859.3333,358618.3333,590102.6667,422354.3333,425176.6667,547266.6667,489568.3333,603334,497954.6667,484322.3333,474742,497383.3333,519444.6667,495867.6667,491893.3333,467681,484968.3333,458778.6667,446768.6667,457042,449683,529875,509598.3333,531353.3333,457777.6667
486386,404136,418807.6667,358609.3333,588514,422402,425225.6667,547243.6667,489560,603367,497942,484355.3333,474750,497370,519426.6667,495910,492036.6667,467687.6667,484942.3333,458832.6667,446686.3333,456916.6667,449439.6667,529730.6667,509186.6667,531443.3333,457824.6667
486303.6667,404067,418801,358612.6667,586693,422468.6667,425262,547193.3333,489510.3333,603376.3333,497865,484290.6667,474721.6667,497358.6667,519408.3333,495982,492170.6667,467773.6667,484908.3333,458907,446581.3333,456780.6667,449108,529495.6667,508789.3333,531482,457911.6667
486314.3333,404000,418806,358618.3333,586267.6667,422499.3333,425316,547152.6667,489460,603388.6667,497793,484267.3333,474676.3333,497354,519377.3333,496043,492316,467885.3333,484896.3333,458982,446435.6667,456667.3333,448716,529093.6667,508372.6667,531507,457989.6667
